icao24,callsign,origin_country,time_position,last_contact,lon,lat,alt,on_ground,velocity,heading,vertical_rate,sensors,alt,squawk,spi,position_source
8880df,HVN37   ,Viet Nam,1775595603.0,1775595604,73.6519,30.41,10972.8,False,210.39,305.24,0.33,,11209.02,7002,False,0
8880e2,HVN31   ,Viet Nam,1775595730.0,1775595730,77.4817,27.9342,10965.18,False,204.98,307.76,-0.33,,11292.84,,False,0
76cd47,SIA324  ,Singapore,1775595729.0,1775595729,75.6761,25.9476,10980.42,False,211.02,297.75,-0.33,,11407.14,,False,0
8832b6,TLM215  ,Thailand,1775595729.0,1775595729,88.8274,22.4262,11277.6,False,272.22,125.46,0.0,,11856.72,0575,False,0
8832b0,TLM211  ,Thailand,1775595729.0,1775595729,78.3037,11.7726,10668.0,False,232.43,52.83,0.0,,11330.94,,False,0
8832a8,TLM219  ,Thailand,1775595533.0,1775595631,75.5335,20.0423,10668.0,False,259.35,74.59,0.33,,11300.46,,False,0
76cd70,SIA322  ,Singapore,1775595729.0,1775595730,75.439,26.8672,10972.8,False,206.82,300.33,0.0,,11407.14,,False,0
899097,EVA061  ,Taiwan,1775595533.0,1775595534,98.2035,15.0994,10020.3,False,243.44,299.22,1.95,,10637.52,,False,0
899040,EVA087  ,Taiwan,1775595730.0,1775595730,84.373,25.801,9144.0,False,222.56,287.76,0.0,,9425.94,2650,False,0
899022,CAL075  ,Taiwan,1775595730.0,1775595730,89.5168,22.5116,10363.2,False,216.61,278.88,0.0,,10820.4,2602,False,0
899039,EVA095  ,Taiwan,1775595729.0,1775595730,83.1745,26.3723,9753.6,False,216.57,293.52,-0.33,,10043.16,6274,False,0
507c71,QNT2239 ,Uzbekistan,1775595729.0,1775595729,80.9651,26.8504,10058.4,False,288.87,119.44,0.0,,10347.96,,False,0
76cda4,SIA352  ,Singapore,1775595722.0,1775595722,76.6014,24.9418,11582.4,False,207.84,281.42,0.0,,12070.08,,False,0
76cda9,SIA312  ,Singapore,1775595730.0,1775595730,76.9535,26.2027,11582.4,False,204.86,300.82,0.0,,12016.74,,False,0
76cdb7,SIA328  ,Singapore,1775595729.0,1775595730,78.3179,25.599,11582.4,False,203.48,298.38,0.0,,12039.6,,False,0
76cdad,SIA378  ,Singapore,1775595729.0,1775595729,74.1376,27.2926,11582.4,False,209.73,305.72,0.0,,12001.5,,False,0
76cdaa,SIA313  ,Singapore,1775595730.0,1775595730,86.8346,18.8635,12496.8,False,269.46,131.05,-0.65,,13106.4,4617,False,0
8881f2,VJC1926 ,Viet Nam,1775595729.0,1775595729,87.9661,22.9133,10668.0,False,275.29,109.32,0.0,,11163.3,0377,False,0
8881f0,VJC1804 ,Viet Nam,1775595726.0,1775595727,99.1761,13.8636,11292.84,False,244.59,105.12,0.0,,11978.64,,False,0
899013,CAL073  ,Taiwan,1775595729.0,1775595729,81.8281,26.1458,11582.4,False,201.67,306.29,0.0,,11993.88,2352,True,0
8966bc,ETD408  ,United Arab Emirates,1775595729.0,1775595729,86.1362,21.4346,10058.4,False,277.66,99.71,0.0,,10530.84,1766,False,0
75044e,MAS2    ,Malaysia,1775595655.0,1775595655,73.4465,26.9189,10972.8,False,209.27,298.64,0.0,,11384.28,,False,0
8966bd,ETD6RM  ,United Arab Emirates,1775595728.0,1775595728,77.9613,13.2309,1996.44,False,110.1,179.2,-4.88,,2072.64,,False,0
040219,ETH685  ,Ethiopia,1775595729.0,1775595730,91.2446,22.3259,10972.8,False,218.05,277.73,0.0,,11460.48,5062,False,0
8966c3,ETD800  ,United Arab Emirates,1775595730.0,1775595730,85.7674,23.0359,11269.98,False,300.3,94.42,-0.33,,11795.76,1707,False,0
8966a8,ETD422  ,United Arab Emirates,1775595730.0,1775595730,87.3395,18.5553,10675.62,False,255.75,119.66,0.0,,11269.98,1733,False,0
15409a,VDA7875 ,Russian Federation,1775595729.0,1775595730,84.4332,23.5138,9144.0,False,175.96,258.36,-0.33,,9517.38,0645,False,0
89916c,CAL067  ,Taiwan,1775595730.0,1775595730,85.238,24.5603,11582.4,False,205.61,304.09,0.0,,12047.22,6271,False,0
4ba9f5,THY6107 ,Turkey,1775595729.0,1775595729,87.8634,24.7529,10073.64,False,201.94,294.21,3.58,,10439.4,4766,False,0
89912c,EVA062  ,Taiwan,1775595729.0,1775595730,85.5347,23.1038,11879.58,False,292.02,108.91,-0.33,,12435.84,7104,False,0
8990a4,CAL5522 ,Taiwan,1775595712.0,1775595712,98.3547,15.8803,11277.6,False,256.58,121.55,0.0,,11940.54,,False,0
06a30a,QTR8954 ,Qatar,1775595729.0,1775595729,85.2695,23.0573,10401.3,False,295.72,94.59,5.85,,10843.26,2105,False,0
04008b,,Ethiopia,1775595595.0,1775595595,82.4733,23.054,12496.8,False,282.21,92.61,0.0,,13045.44,,False,0
06a2e8,QTR977  ,Qatar,1775595729.0,1775595729,91.7508,22.2669,10363.2,False,218.93,277.43,-0.33,,10835.64,7065,False,0
48ae00,LOT6520 ,Poland,1775595730.0,1775595730,87.5954,23.163,10965.18,False,217.04,301.43,0.0,,11468.1,6121,False,0
76cef6,SIA306  ,Singapore,1775595729.0,1775595729,85.8101,20.3429,9144.0,False,226.25,307.05,0.0,,9585.96,0113,False,0
76ceec,SIA26   ,Singapore,1775595729.0,1775595729,77.4141,25.9189,9753.6,False,203.79,302.53,0.0,,10104.12,,False,0
750552,MAS197  ,Malaysia,1775595658.0,1775595662,93.8922,20.0998,10668.0,False,255.6,137.45,0.0,,11231.88,,False,0
405bfd,BAW142  ,United Kingdom,1775595703.0,1775595720,74.7759,29.6749,10363.2,False,214.84,308.68,0.0,,10576.56,,False,0
750541,MAS119  ,Malaysia,1775595529.0,1775595529,87.9092,18.213,10058.4,False,258.02,139.61,0.0,,10591.8,6372,False,0
717cfc,KNE321  ,Saudi Arabia,1775595729.0,1775595729,72.9304,18.9325,1882.14,False,137.13,62.76,-5.53,,1897.38,,False,0
4ba955,THY71   ,Turkey,1775595728.0,1775595729,74.281,30.5416,9753.6,False,227.85,293.56,0.0,,9890.76,5165,False,0
4ba94c,THY73   ,Turkey,1775595730.0,1775595730,75.2265,31.0537,9144.0,False,240.44,297.39,0.0,,9258.3,3102,False,0
717cea,KNE329  ,Saudi Arabia,1775595729.0,1775595730,75.8039,28.6386,4572.0,False,161.82,59.85,0.33,,4594.86,,False,0
4cade1,KZR964  ,Ireland,1775595729.0,1775595729,76.1786,29.5242,9753.6,False,215.33,325.51,-0.33,,9959.34,,False,0
4408ff,BCS538  ,Austria,1775595730.0,1775595730,74.0732,19.6536,11871.96,False,267.39,74.15,0.0,,12466.32,,False,0
4cae84,SEJ164  ,Ireland,1775595728.0,1775595729,77.0433,28.5768,510.54,False,80.86,104.74,-3.58,,411.48,,False,0
49d26c,SEJ193  ,Czech Republic,1775595730.0,1775595730,77.6413,28.4166,4274.82,False,175.41,120.1,0.98,,4297.68,,False,0
486073,KLM880  ,Kingdom of the Netherlands,1775595729.0,1775595729,73.3721,20.1205,9745.98,False,256.53,346.08,-0.33,,10279.38,,False,0
800b54,LLR755  ,India,1775595730.0,1775595730,88.4904,23.5607,4572.0,False,128.71,7.58,0.33,,4739.64,1377,False,0
47c98d,IGO36F  ,Norway,1775595729.0,1775595729,71.2967,18.6203,9113.52,False,251.83,77.01,-4.55,,9624.06,,False,0
800b81,SEJ106  ,India,1775595729.0,1775595729,76.2689,28.1372,4907.28,False,160.83,34.71,-10.4,,4983.48,,False,0
4cad1f,KZR173  ,Ireland,1775595728.0,1775595728,83.344,25.7158,10058.4,False,283.65,123.46,0.0,,10401.3,,False,0
4d21c8,SEJ648  ,Malta,1775595730.0,1775595730,78.6223,14.0278,10881.36,False,233.54,121.03,-4.88,,11498.58,,False,0
06a07a,QTR875  ,Qatar,1775595730.0,1775595730,90.2002,22.4518,9753.6,False,228.12,277.13,0.0,,10165.08,3111,False,0
39cf06,AFR196  ,France,1775595729.0,1775595730,89.9512,21.7209,11887.2,False,284.79,123.8,0.0,,12451.08,0421,False,0
39cf11,,France,1775595729.0,1775595729,74.3745,17.6489,10363.2,False,248.46,314.58,0.0,,10919.46,,False,0
800c07,AIC2378 ,India,1775595730.0,1775595730,82.7763,25.1897,10675.62,False,280.56,128.3,0.0,,11079.48,,False,0
800c88,,India,1775595728.0,1775595728,77.6608,13.2246,1554.48,False,102.09,299.92,9.1,,1524.0,,False,0
70afb9,RNA415  ,Nepal,1775595722.0,1775595723,99.8458,10.0219,10668.0,False,236.49,168.84,0.0,,11338.56,,False,0
70e049,KHV760  ,Cambodia,1775595729.0,1775595730,76.769,28.6396,1303.02,False,99.32,104.4,-2.6,,1242.06,1625,False,0
04c11a,KQA887  ,Kenya,1775595730.0,1775595730,79.4243,13.0559,11582.4,False,253.7,275.35,0.0,,12222.48,,False,0
80142a,IGO2343 ,India,1775595730.0,1775595730,77.2796,28.5661,2186.94,False,142.55,91.45,13.98,,2133.6,,False,0
80142b,IGO561K ,India,1775595727.0,1775595727,76.8956,28.6107,1280.16,False,97.33,104.7,-5.2,,1211.58,,False,0
86e84c,JAL30   ,Japan,1775595619.0,1775595688,84.3116,25.8837,10660.38,False,306.5,108.8,0.0,,11026.14,,False,0
710102,SVA983  ,Saudi Arabia,1775595729.0,1775595729,87.6016,22.7312,9753.6,False,217.06,273.81,0.33,,10157.46,5136,False,0
801460,IGO1170 ,India,1775595729.0,1775595729,76.6191,28.6738,1668.78,False,100.82,104.18,-2.93,,1623.06,,False,0
80012d,VTDHA   ,India,1775595729.0,1775595729,88.1917,26.4835,12199.62,False,234.15,210.79,-0.33,,12611.1,2610,False,0
86d59c,JAL749  ,Japan,1775595729.0,1775595729,80.7868,27.2852,12192.0,False,194.7,292.36,-0.33,,12588.24,5667,False,0
01015c,MSR968  ,Egypt,1775595729.0,1775595729,72.986,19.0903,624.84,False,79.75,269.26,-3.9,,579.12,,False,0
800ba9,BDA304  ,India,1775595729.0,1775595729,77.23,25.8119,10972.8,False,219.33,357.71,0.0,,11399.52,,False,0
4b191c,SWR177  ,Switzerland,1775595542.0,1775595542,74.1388,31.4262,10363.2,False,229.45,282.17,0.0,,10515.6,0130,False,0
06a127,QTR5M   ,Qatar,1775595729.0,1775595729,77.3863,9.1254,10668.0,False,255.39,134.18,0.0,,11247.12,,False,0
8850b6,THA342  ,Thailand,1775595714.0,1775595715,83.8376,21.033,11887.2,False,272.58,112.64,0.0,,12496.8,7205,False,0
80154e,FQA378  ,India,1775595729.0,1775595730,77.5784,13.4181,3459.48,False,180.92,3.59,14.63,,3543.3,,False,0
80155f,AIC2361 ,India,1775595728.0,1775595729,80.9374,26.7376,9761.22,False,178.93,299.07,0.0,,10043.16,2763,False,0
7100c1,SVA803  ,Saudi Arabia,1775595730.0,1775595730,88.8615,22.9057,8282.94,False,216.86,239.18,4.88,,8602.98,4754,False,0
885105,THA954  ,Thailand,1775595729.0,1775595729,79.3134,28.2284,10972.8,False,214.04,317.14,0.0,,11323.32,0712,False,0
88511a,THA900  ,Thailand,1775595730.0,1775595730,75.5487,29.2315,11582.4,False,208.76,306.79,0.33,,11910.06,0703,False,0
88510e,THA960  ,Thailand,1775595729.0,1775595729,79.3118,26.8547,10363.2,False,208.56,306.47,0.0,,10744.2,0714,False,0
8013b2,AIC5RP  ,India,1775595728.0,1775595729,76.5312,28.8621,3048.0,False,108.56,269.19,0.0,,3040.38,,False,0
800cc9,AXB2762 ,India,1775595729.0,1775595730,75.6033,27.1875,7071.36,False,199.66,39.14,-6.18,,7292.34,,False,0
88516b,THA951  ,Thailand,1775595417.0,1775595417,92.2809,18.7574,11277.6,False,271.02,122.36,0.0,,11887.2,1767,False,0
88516d,THA921  ,Thailand,1775595676.0,1775595677,91.3694,19.377,11887.2,False,266.8,127.4,0.0,,12504.42,6203,False,0
800cfe,AIC2336 ,India,1775595729.0,1775595730,89.8232,20.4829,10660.38,False,257.94,126.89,0.33,,11201.4,0551,False,0
8013ed,AIC2383 ,India,1775595730.0,1775595730,77.2947,27.7093,4396.74,False,165.56,355.9,-4.88,,4434.84,,False,0
885156,THA318  ,Thailand,1775595646.0,1775595647,98.3798,15.0883,11887.2,False,255.56,112.49,0.0,,12580.62,,False,0
885176,THA970  ,Thailand,1775595729.0,1775595729,83.7352,24.8573,9745.98,False,212.67,307.04,0.0,,10104.12,0736,False,0
801640,AIC5NY  ,India,1775596490.0,1775596490,76.8243,28.5001,3345.18,False,126.28,283.19,-0.33,,3337.56,,False,0
880454,AIQ154  ,Thailand,1775596489.0,1775596490,99.8503,14.1099,5364.48,False,209.5,91.97,-8.13,,5715.0,,False,0
80162f,AIC5DS  ,India,1775596490.0,1775596490,76.6625,28.8208,3352.8,False,140.83,83.5,0.0,,3352.8,,False,0
880451,AIQ121  ,Thailand,1775596489.0,1775596490,99.1745,14.6142,8084.82,False,240.67,117.22,-14.31,,8648.7,,False,0
801625,AIC2387 ,India,1775596378.0,1775596403,77.0878,28.5666,281.94,False,68.0,104.46,0.0,,190.5,,False,0
47b217,IGO0034 ,Norway,1775596473.0,1775596474,70.4977,19.4117,11887.2,False,262.92,59.42,0.0,,12550.14,,False,0
80165c,AXB164  ,India,1775596490.0,1775596490,76.3115,28.5929,2156.46,False,103.01,78.19,-4.23,,2125.98,,False,0
801674,AIC4KB  ,India,1775596489.0,1775596489,76.5922,28.679,2065.02,False,103.82,101.14,-3.58,,2019.3,,False,0
4b187a,SWR147  ,Switzerland,1775596490.0,1775596490,77.4557,28.8244,3985.26,False,153.46,321.67,7.48,,3992.88,,False,0
80169f,VTAKV   ,India,1775596490.0,1775596490,87.0881,25.2533,10972.8,False,194.9,239.37,0.0,,11376.66,2603,False,0
885226,THA935  ,Thailand,1775596168.0,1775596466,98.2237,16.5407,11879.58,False,12.61,258.23,-0.33,,10927.08,,False,0
885221,THA346  ,Thailand,1775596490.0,1775596490,90.0082,20.3524,12489.18,False,272.66,126.87,-0.33,,13098.78,4506,False,0
885223,THA934  ,Thailand,1775596490.0,1775596490,77.5235,29.8756,10363.2,False,232.16,305.8,-0.33,,10584.18,6135,False,0
8014db,AIC5WR  ,India,1775596490.0,1775596490,77.6898,28.4542,3954.78,False,159.41,96.3,14.96,,3947.16,,False,0
8014de,IGO336  ,India,1775596488.0,1775596490,74.3343,18.302,6804.66,False,216.29,111.19,10.08,,7124.7,,False,0
7c492b,QFA1    ,Australia,1775596489.0,1775596490,75.168,30.7015,10972.8,False,238.4,342.93,0.0,,11186.16,,False,0
80174b,IGO2369 ,India,1775596489.0,1775596489,77.0802,28.5683,320.04,False,71.12,104.24,-3.25,,213.36,,False,0
801778,IGO6025 ,India,1775596489.0,1775596490,77.1479,27.4134,5410.2,False,190.15,23.1,-5.85,,5486.4,,False,0
801785,AKJ1135 ,India,1775596490.0,1775596490,88.4546,22.8395,777.24,False,95.33,155.79,-3.58,,723.9,1407,False,0
801788,IGO1060 ,India,1775596489.0,1775596489,74.6575,19.5542,8321.04,False,206.91,253.68,-4.88,,8747.76,,False,0
800462,AIC174D ,India,1775596490.0,1775596490,89.0898,24.3436,11582.4,False,204.45,282.5,0.0,,12054.84,5040,False,0
801792,IGO1049 ,India,1775596490.0,1775596490,86.9178,18.8309,10660.38,False,248.83,121.82,0.0,,11239.5,0357,False,0
8016a7,AIC4FB  ,India,1775596489.0,1775596489,76.887,28.788,2743.2,False,120.38,270.0,0.0,,2720.34,2641,False,0
8015fc,IGO746  ,India,1775596486.0,1775596487,74.5819,18.8787,4556.76,False,170.3,238.09,-6.18,,4732.02,,False,0
885301,THA314  ,Thailand,1775596415.0,1775596428,92.1507,20.3154,10668.0,False,266.31,125.01,-0.33,,11285.22,0423,False,0
3c64f4,,Germany,1775596249.0,1775596249,78.4867,14.6003,7802.88,False,222.53,319.31,3.25,,8191.5,,False,0
3c4ada,DLH781  ,Germany,1775596490.0,1775596490,74.866,29.6723,10363.2,False,220.51,306.17,0.0,,10546.08,,False,0
885313,THA340  ,Thailand,1775596490.0,1775596490,91.8505,22.2321,9151.62,False,239.96,140.13,7.48,,9578.34,4724,False,0
801878,IGO6366 ,India,1775596487.0,1775596487,83.9528,21.5714,11582.4,False,202.65,266.07,0.0,,12184.38,1425,False,0
800584,AIC128  ,India,1775596482.0,1775596489,73.0405,19.0909,922.02,False,95.69,269.38,-4.88,,876.3,,False,0
8960ec,UAE363  ,United Arab Emirates,1775596471.0,1775596478,82.3376,23.228,11582.4,False,217.11,269.32,0.0,,12131.04,3177,False,0
8960e0,UAE329  ,United Arab Emirates,1775596488.0,1775596490,83.9844,22.9793,10363.2,False,218.44,273.1,0.0,,10843.26,3153,False,0
8016cb,AXB2739 ,India,1775596489.0,1775596490,75.7818,12.8626,11277.6,False,234.84,160.02,0.0,,11902.44,,False,0
801806,IGO1082 ,India,1775596489.0,1775596489,77.4941,27.4905,5638.8,False,210.88,340.33,-10.08,,5730.24,,False,0
151db1,AFL270  ,Russian Federation,1775596184.0,1775596487,75.3228,31.1548,10058.4,False,271.12,112.18,0.0,,10210.8,,False,0
89618a,UAE7Q   ,United Arab Emirates,1775596490.0,1775596490,78.4645,13.9543,11582.4,False,256.33,297.49,0.0,,12222.48,,False,0
80182f,IGO704  ,India,1775596490.0,1775596490,76.8112,27.1283,8564.88,False,232.2,177.71,6.83,,8801.1,,False,0
896187,UAE303  ,United Arab Emirates,1775596489.0,1775596489,87.4265,22.464,11582.4,False,217.61,273.93,0.0,,12123.42,0136,False,0
aa3086,NCR8819 ,United States,1775596489.0,1775596489,76.8541,13.3911,9753.6,False,263.1,298.37,0.0,,10287.0,,False,0
300a9d,ITY758  ,Italy,1775596489.0,1775596490,82.0085,26.0258,11277.6,False,299.41,126.48,0.0,,11689.08,,False,0
7020be,UBG382  ,Bangladesh,1775596489.0,1775596489,90.3938,23.8484,38.1,False,71.71,143.46,-0.98,,-30.48,4272,False,0
7105ae,SVA841  ,Saudi Arabia,1775596490.0,1775596490,79.6188,12.0759,11582.4,False,254.75,293.82,-0.33,,12222.48,,False,0
8962e5,ETD402  ,United Arab Emirates,1775596489.0,1775596490,89.1479,22.0141,10668.0,False,290.21,120.11,0.0,,11163.3,1765,False,0
77170d,EXV912  ,Sri Lanka,1775596368.0,1775596368,84.9852,19.6282,10363.2,False,220.43,242.48,0.0,,10911.84,4721,False,0
780a97,CPA660  ,China,1775596490.0,1775596490,73.7232,19.6115,6957.06,False,243.7,62.19,6.18,,7261.86,,False,0
4bb0ef,THY208  ,Turkey,1775596489.0,1775596490,89.9792,21.7039,11887.2,False,283.22,123.89,0.0,,12428.22,5102,False,0
4bb0ec,THY45M  ,Turkey,1775596490.0,1775596490,85.3833,22.0078,12496.8,False,257.42,162.8,0.0,,13075.92,0427,False,0
4bb0eb,THY58   ,Turkey,1775596439.0,1775596439,98.632,16.5587,12496.8,False,256.38,128.32,0.33,,13129.26,,False,0
896306,UAE395  ,United Arab Emirates,1775596490.0,1775596490,85.4027,23.2679,10363.2,False,218.27,275.95,0.0,,10812.78,7050,False,0
880842,AIQ138  ,Thailand,1775596488.0,1775596488,99.4817,14.1273,6911.34,False,212.61,92.08,-5.2,,7368.54,,False,0
80073c,AIC351  ,India,1775596490.0,1775596490,76.7413,28.7085,1226.82,False,96.9,131.99,-2.28,,1150.62,5017,False,0
800756,IGO1015 ,India,1775596490.0,1775596490,91.2645,18.2024,11277.6,False,251.37,143.74,0.0,,11902.44,0456,False,0
800728,BDA201  ,India,1775596489.0,1775596490,76.374,27.2758,10972.8,False,198.37,227.0,0.0,,11353.8,,False,0
780a49,CPA662  ,China,1775596490.0,1775596490,90.9881,23.1907,5882.64,False,198.66,140.04,8.78,,6057.9,4715,False,0
800733,AIC148  ,India,1775596490.0,1775596490,76.8802,28.5992,3954.78,False,141.33,4.17,-0.65,,3962.4,,False,0
70c0fc,OMA833  ,Oman,1775596472.0,1775596475,76.0243,15.1255,11277.6,False,244.83,117.53,0.0,,11910.06,,False,0
4bb186,THY55   ,Turkey,1775596485.0,1775596485,80.1851,26.02,10972.8,False,204.15,308.86,-0.33,,11361.42,,False,0
4bb154,THY6333 ,Turkey,1775596480.0,1775596480,91.8967,22.2514,11277.6,False,289.96,94.38,0.0,,11811.0,0622,False,0
896518,FDB441  ,United Arab Emirates,1775596490.0,1775596490,76.9914,28.5887,777.24,False,79.86,104.93,-3.25,,685.8,,False,0
89650a,ETD9676 ,United Arab Emirates,1775596490.0,1775596490,85.6599,23.0954,11887.2,False,294.19,94.61,0.0,,12420.6,1756,False,0
48436c,KLM810  ,Kingdom of the Netherlands,1775596490.0,1775596490,76.259,28.7615,9753.6,False,221.42,307.16,0.0,,9959.34,,False,0
770592,ALK563  ,Sri Lanka,1775596294.0,1775596294,72.9065,19.8391,10363.2,False,247.64,2.26,0.0,,10927.08,,False,0
3965a8,AFR217  ,France,1775596487.0,1775596487,72.7591,19.3157,2933.7,False,159.53,6.67,10.4,,2827.02,,False,0
89664b,ABY467  ,United Arab Emirates,1775596300.0,1775596300,75.7531,17.7826,10668.0,False,241.24,114.71,0.0,,11254.74,,False,0
885973,TVJ761  ,Thailand,1775596234.0,1775596234,75.7509,20.3539,10058.4,False,258.0,74.38,0.0,,10591.8,,False,0
780aab,CPA624  ,China,1775596490.0,1775596490,85.6105,20.9085,11887.2,False,279.29,50.68,0.0,,12473.94,0432,False,0
780ac8,CPA694  ,China,1775596490.0,1775596490,79.9007,27.1818,10035.54,False,303.57,125.9,3.25,,10309.86,,False,0
89660b,FDB570  ,United Arab Emirates,1775596489.0,1775596489,78.5421,9.0588,9677.4,False,239.17,325.25,3.58,,10203.18,,False,0
885963,TVJ763  ,Thailand,1775596488.0,1775596490,72.7946,19.0934,914.4,False,96.75,302.85,16.91,,861.06,,False,0
406590,BAW12   ,United Kingdom,1775596297.0,1775596487,74.7656,29.7364,9753.6,False,236.34,306.77,0.0,,9928.86,,False,0
896587,ABY518  ,United Arab Emirates,1775596490.0,1775596490,79.1945,26.5518,10058.4,False,295.67,81.9,0.0,,10378.44,,False,0
89653e,ETD410  ,United Arab Emirates,1775596489.0,1775596489,84.9261,19.9502,11269.98,False,282.95,120.48,0.0,,11879.58,3431,False,0
89653d,ETD473  ,United Arab Emirates,1775596490.0,1775596490,78.8539,13.6765,11574.78,False,255.95,298.32,-0.33,,12214.86,,False,0
888124,HVN19   ,Viet Nam,1775596489.0,1775596489,76.9523,28.5164,10972.8,False,197.81,282.77,0.0,,11277.6,7022,False,0
75021d,MAS185  ,Malaysia,1775596488.0,1775596488,99.0828,12.4393,10668.0,False,235.84,152.6,0.0,,11323.32,,False,0
507cb3,MFX5535 ,Uzbekistan,1775596490.0,1775596490,88.627,21.3709,10660.38,False,265.91,129.82,0.0,,11193.78,2055,False,0
8965fb,ADY133  ,United Arab Emirates,1775596442.0,1775596442,68.5992,18.7478,10660.38,False,254.07,118.02,0.0,,11269.98,,False,0
76cd41,SIA302  ,Singapore,1775596473.0,1775596483,87.6404,18.4754,10363.2,False,240.83,315.69,0.0,,10896.6,0135,False,0
76cd42,SIA366  ,Singapore,1775596490.0,1775596490,85.7804,20.2706,10972.8,False,229.56,309.36,0.0,,11513.82,0117,False,0
8881c5,VJC972  ,Viet Nam,1775596488.0,1775596489,92.8586,22.189,11887.2,False,278.01,94.14,0.0,,12458.7,0507,False,0
78149e,CSN6043 ,China,1775596285.0,1775596351,84.0279,21.457,10355.58,False,225.41,268.43,-0.33,,10873.74,4563,False,0
89667a,UAE311  ,United Arab Emirates,1775596489.0,1775596489,87.7324,22.3471,10972.8,False,218.36,240.66,0.0,,11460.48,3643,False,0
89667b,UAE393  ,United Arab Emirates,1775596260.0,1775596260,73.2978,20.2413,11582.4,False,234.39,280.5,0.0,,12176.76,,False,0
8880e3,HVN976  ,Viet Nam,1775596490.0,1775596490,95.6071,13.0999,12489.18,False,543.42,243.34,-0.33,,13167.36,,False,0
8880e2,HVN31   ,Viet Nam,1775596490.0,1775596490,76.2032,28.7988,10972.8,False,211.54,307.09,-0.33,,11277.6,,False,0
76cd47,SIA324  ,Singapore,1775596475.0,1775596475,74.2643,26.6099,10972.8,False,209.83,297.13,0.33,,11384.28,,False,0
8832b6,TLM215  ,Thailand,1775596489.0,1775596489,90.4875,21.3834,11277.6,False,271.67,123.96,0.0,,11887.2,0575,False,0
8832b0,TLM211  ,Thailand,1775596488.0,1775596489,79.5159,12.8517,10668.0,False,235.56,47.39,0.0,,11330.94,,False,0
76cd70,SIA322  ,Singapore,1775596479.0,1775596488,74.1052,27.5564,10972.8,False,201.38,299.71,0.0,,11376.66,,False,0
8965ac,,United Arab Emirates,1775596346.0,1775596346,72.8521,16.7143,10668.0,False,238.12,116.29,0.0,,11269.98,,False,0
899040,EVA087  ,Taiwan,1775596490.0,1775596490,82.7923,26.2481,9144.0,False,216.27,287.01,0.0,,9395.46,2650,False,0
8940cf,DHX811  ,Bahrain,1775596490.0,1775596490,83.7485,23.0639,11277.6,False,273.77,80.59,-0.33,,11795.76,0411,False,0
899022,CAL075  ,Taiwan,1775596490.0,1775596490,88.0452,23.0361,11163.3,False,216.87,301.62,2.6,,11658.6,2602,False,0
899039,EVA095  ,Taiwan,1775596488.0,1775596488,81.7238,26.9317,9753.6,False,207.24,292.94,-0.33,,10012.68,6274,False,0
507c71,QNT2239 ,Uzbekistan,1775596490.0,1775596490,82.8687,25.864,10058.4,False,286.58,120.29,0.0,,10386.06,,False,0
76cda4,SIA352  ,Singapore,1775596455.0,1775596485,75.273,25.6027,11582.4,False,212.6,304.15,0.0,,12070.08,,False,0
76cda9,SIA312  ,Singapore,1775596490.0,1775596490,75.5956,26.9225,11582.4,False,207.7,300.18,0.0,,12024.36,,False,0
76cdb7,SIA328  ,Singapore,1775596489.0,1775596489,76.9571,26.2665,11582.4,False,202.99,298.12,0.0,,12016.74,,False,0
76cdad,SIA378  ,Singapore,1775596319.0,1775596334,73.1224,27.9374,11582.4,False,208.54,305.26,0.0,,11986.26,,False,0
76cdaa,SIA313  ,Singapore,1775596490.0,1775596490,88.24,17.6445,12496.8,False,263.62,132.47,0.0,,13114.02,4617,False,0
8881f2,VJC1926 ,Viet Nam,1775596489.0,1775596489,89.9161,22.4167,10675.62,False,275.42,108.4,-0.33,,11178.54,0377,False,0
899013,CAL073  ,Taiwan,1775596479.0,1775596479,80.6476,26.9471,11582.4,False,198.54,310.38,0.0,,11963.4,2352,True,0
8966bc,ETD408  ,United Arab Emirates,1775596489.0,1775596490,87.9737,20.739,10066.02,False,271.38,114.77,0.0,,10576.56,1766,False,0
040219,ETH685  ,Ethiopia,1775596489.0,1775596489,89.6843,22.5112,10972.8,False,211.97,276.97,0.0,,11460.48,5062,False,0
8966c3,ETD800  ,United Arab Emirates,1775596490.0,1775596490,87.9658,22.7626,11277.6,False,300.19,100.37,0.0,,11803.38,1707,False,0
8966a8,ETD422  ,United Arab Emirates,1775596312.0,1775596325,88.4066,17.7312,10050.78,False,248.1,135.5,0.0,,11262.36,1733,False,0
89916c,CAL067  ,Taiwan,1775596489.0,1775596489,83.8434,25.1227,11582.4,False,203.33,290.59,0.0,,12031.98,6271,False,0
4ba9cc,THY62Y  ,Turkey,1775596489.0,1775596489,76.114,30.9048,11277.6,False,268.63,111.46,0.0,,11513.82,,False,0
4ba9f5,THY6107 ,Turkey,1775596489.0,1775596490,86.4478,25.3448,10363.2,False,208.91,289.42,0.0,,10736.58,4576,False,0
89912c,EVA062  ,Taiwan,1775596489.0,1775596490,87.3395,22.0925,11879.58,False,280.94,123.57,-0.33,,12451.08,7104,False,0
8990a4,CAL5522 ,Taiwan,1775596489.0,1775596490,99.9229,14.9282,11277.6,False,257.33,122.26,0.0,,11955.78,,False,0
06a30a,QTR8954 ,Qatar,1775596490.0,1775596490,87.4562,22.8052,10668.0,False,295.38,98.41,0.0,,11140.44,2105,False,0
