icao24,lat,lon,time
a8cc3c,41.068664,-73.511144,2021-10-01 17:41:03.8
a923cf,29.890168,-95.184524,2021-10-01 17:41:03.9
a44565,29.868713,-95.12977,2021-10-01 17:41:04.0
a8cc3c,41.068222,-73.510681,2021-10-01 17:41:04.3
a923cf,29.890307,-95.185385,2021-10-01 17:41:04.3
a44565,29.868707,-95.129053,2021-10-01 17:41:04.5
a8cc3c,41.0675,-73.509958,2021-10-01 17:41:05.1
a923cf,29.890594,-95.187554,2021-10-01 17:41:05.7
a44565,29.868661,-95.126738,2021-10-01 17:41:05.8
a8cc3c,41.067174,-73.509646,2021-10-01 17:41:05.9
a923cf,29.890594,-95.187554,2021-10-01 17:41:06.0
a44565,29.868661,-95.126145,2021-10-01 17:41:06.3
a8cc3c,41.066391,-73.508911,2021-10-01 17:41:06.6
a923cf,29.89068,-95.188293,2021-10-01 17:41:06.6
a44565,29.868622,-95.125281,2021-10-01 17:41:07.0
a8cc3c,41.065963,-73.508523,2021-10-01 17:41:07.3
a923cf,29.890869,-95.189772,2021-10-01 17:41:07.3
a44565,29.868614,-95.123668,2021-10-01 17:41:07.9
a8cc3c,41.065358,-73.508023,2021-10-01 17:41:08.0
a923cf,29.890913,-95.190501,2021-10-01 17:41:08.1
a44565,29.868576,-95.122375,2021-10-01 17:41:08.8
a8cc3c,41.06456,-73.507446,2021-10-01 17:41:09.0
a923cf,29.891099,-95.192009,2021-10-01 17:41:09.1
a44565,29.868576,-95.121372,2021-10-01 17:41:09.6
a8cc3c,41.064194,-73.507141,2021-10-01 17:41:09.7
a923cf,29.89119,-95.193311,2021-10-01 17:41:09.9
a44565,29.868576,-95.120791,2021-10-01 17:41:10.1
a8cc3c,41.06331,-73.506588,2021-10-01 17:41:10.5
a923cf,29.891332,-95.194756,2021-10-01 17:41:10.7
a44565,29.868568,-95.12006,2021-10-01 17:41:10.7
a8cc3c,41.063031,-73.5064,2021-10-01 17:41:11.3
a923cf,29.891418,-95.19553,2021-10-01 17:41:11.5
a44565,29.86853,-95.118731,2021-10-01 17:41:11.6
a8cc3c,41.06218,-73.50592,2021-10-01 17:41:12.0
a923cf,29.89151,-95.196956,2021-10-01 17:41:12.3
a44565,29.86853,-95.117305,2021-10-01 17:41:12.5
a8cc3c,41.061262,-73.505464,2021-10-01 17:41:12.9
a8cc3c,41.059958,-73.504902,2021-10-01 17:41:14.4
a8cc3c,41.059539,-73.504715,2021-10-01 17:41:14.7
a891fd,40.785859,-74.104968,2021-10-01 17:42:55.3
a891fd,40.785095,-74.105469,2021-10-01 17:42:56.3
a891fd,40.784695,-74.105779,2021-10-01 17:42:56.9
a891fd,40.78409,-74.106154,2021-10-01 17:42:57.8
a891fd,40.78409,-74.106154,2021-10-01 17:42:58.0
a891fd,40.78363,-74.106445,2021-10-01 17:42:58.5
a891fd,40.783264,-74.106689,2021-10-01 17:42:58.9
a891fd,40.782879,-74.106965,2021-10-01 17:42:59.3
a891fd,40.782879,-74.106965,2021-10-01 17:42:59.5
a891fd,40.782553,-74.107153,2021-10-01 17:43:00.1
a891fd,40.78212,-74.107422,2021-10-01 17:43:00.4
a891fd,40.78212,-74.107422,2021-10-01 17:43:00.6
a891fd,40.781669,-74.107715,2021-10-01 17:43:00.9
a891fd,40.781343,-74.107964,2021-10-01 17:43:01.5
a891fd,40.781343,-74.107964,2021-10-01 17:43:01.8
a891fd,40.780609,-74.108398,2021-10-01 17:43:02.4
a891fd,40.780609,-74.108398,2021-10-01 17:43:02.6
a891fd,40.780243,-74.108643,2021-10-01 17:43:02.9
a891fd,40.779922,-74.108826,2021-10-01 17:43:03.5
a891fd,40.775896,-74.11146,2021-10-01 17:43:08.6
ac4f01,46.5,-120.674163,2021-10-01 17:43:09.7
ac4f01,46.500751,-120.673622,2021-10-01 17:43:11.5
ac4f01,46.501589,-120.673141,2021-10-01 17:43:12.1
ac4f01,46.502473,-120.672661,2021-10-01 17:43:13.0
ac4f01,46.503358,-120.672318,2021-10-01 17:43:13.8
a891fd,40.771846,-74.114206,2021-10-01 17:43:13.9
ac4f01,46.503799,-120.672153,2021-10-01 17:43:14.5
ac4f01,46.504242,-120.672043,2021-10-01 17:43:15.4
ac4f01,46.505219,-120.671818,2021-10-01 17:43:16.3
ac4f01,46.505722,-120.671751,2021-10-01 17:43:16.9
ac4f01,46.506271,-120.671684,2021-10-01 17:43:17.9
ac4f01,46.507141,-120.67155,2021-10-01 17:43:18.7
ac4f01,46.508057,-120.67155,2021-10-01 17:43:19.2
a891fd,40.767517,-74.117126,2021-10-01 17:43:19.3
ac4f01,46.508972,-120.671483,2021-10-01 17:43:20.4
ac4f01,46.509782,-120.671425,2021-10-01 17:43:21.2
ac4f01,46.510155,-120.671425,2021-10-01 17:43:22.0
ac4f01,46.511086,-120.671356,2021-10-01 17:43:22.6
ac4f01,46.511644,-120.671356,2021-10-01 17:43:23.4
ac4f01,46.512575,-120.671288,2021-10-01 17:43:24.5
ac4f01,46.513506,-120.671219,2021-10-01 17:43:25.0
ac4f01,46.514065,-120.671219,2021-10-01 17:43:26.0
ac4f01,46.514996,-120.671082,2021-10-01 17:43:26.9
ac4f01,46.515472,-120.671082,2021-10-01 17:43:27.7
ac4f01,46.516388,-120.670948,2021-10-01 17:43:28.7
ac4f01,46.517417,-120.67067,2021-10-01 17:43:29.1
ac4f01,46.522398,-120.668129,2021-10-01 17:43:34.9
ac4f01,46.526276,-120.664182,2021-10-01 17:43:40.0
ac4f01,46.529288,-120.659065,2021-10-01 17:43:45.0
ac4f01,46.531615,-120.652885,2021-10-01 17:43:50.1
adfeb6,40.424334,-92.569427,2021-10-01 17:48:17.0
adfeb6,40.424334,-92.569427,2021-10-01 17:48:17.2
abae62,28.567703,-81.283828,2021-10-01 17:50:52.3
abae62,28.566879,-81.283828,2021-10-01 17:50:53.1
abae62,28.566879,-81.283828,2021-10-01 17:50:53.3
aa70dc,28.556854,-81.306698,2021-10-01 17:50:53.6
abae62,28.566455,-81.283803,2021-10-01 17:50:53.8
aa70dc,28.557083,-81.306434,2021-10-01 17:50:53.8
abae62,28.566455,-81.283803,2021-10-01 17:50:54.0
aa70dc,28.557404,-81.305959,2021-10-01 17:50:54.4
abae62,28.565552,-81.283828,2021-10-01 17:50:54.6
abae62,28.565552,-81.283828,2021-10-01 17:50:54.9
aa70dc,28.557703,-81.305614,2021-10-01 17:50:55.1
abae62,28.565151,-81.283803,2021-10-01 17:50:55.4
aa70dc,28.558308,-81.304914,2021-10-01 17:50:55.9
aa70dc,28.558308,-81.304914,2021-10-01 17:50:56.1
abae62,28.564453,-81.283828,2021-10-01 17:50:56.2
aa70dc,28.558823,-81.304321,2021-10-01 17:50:56.9
abae62,28.563708,-81.283803,2021-10-01 17:50:57.0
aa70dc,28.558823,-81.304321,2021-10-01 17:50:57.2
abae62,28.563708,-81.283803,2021-10-01 17:50:57.2
aa70dc,28.559146,-81.303998,2021-10-01 17:50:57.4
abae62,28.563382,-81.283803,2021-10-01 17:50:57.8
abae62,28.562963,-81.283803,2021-10-01 17:50:58.1
aa70dc,28.559379,-81.303729,2021-10-01 17:50:58.1
aa70dc,28.559751,-81.303352,2021-10-01 17:50:58.3
abae62,28.562638,-81.283803,2021-10-01 17:50:58.6
aa70dc,28.560104,-81.303054,2021-10-01 17:50:58.8
aa70dc,28.560745,-81.302473,2021-10-01 17:50:59.7
aa70dc,28.560745,-81.302473,2021-10-01 17:51:00.0
aa70dc,28.561055,-81.302167,2021-10-01 17:51:00.6
aa70dc,28.561386,-81.301892,2021-10-01 17:51:00.9
aa70dc,28.561986,-81.301413,2021-10-01 17:51:01.6
aa70dc,28.562347,-81.301152,2021-10-01 17:51:02.2
aa70dc,28.562347,-81.301152,2021-10-01 17:51:02.5
aa70dc,28.562638,-81.300928,2021-10-01 17:51:02.9
aa70dc,28.5634,-81.300413,2021-10-01 17:51:03.9
abae62,28.558262,-81.283749,2021-10-01 17:51:04.2
aa70dc,28.563675,-81.300201,2021-10-01 17:51:04.6
aa70dc,28.564407,-81.29969,2021-10-01 17:51:05.2
aa70dc,28.56514,-81.299198,2021-10-01 17:51:06.3
aa70dc,28.565477,-81.29899,2021-10-01 17:51:07.0
aa70dc,28.566036,-81.298667,2021-10-01 17:51:07.6
aa70dc,28.566376,-81.298458,2021-10-01 17:51:08.3
abae62,28.554212,-81.283695,2021-10-01 17:51:09.3
aa70dc,28.569993,-81.296405,2021-10-01 17:51:13.4
abae62,28.550491,-81.283669,2021-10-01 17:51:14.6
aa70dc,28.57381,-81.29425,2021-10-01 17:51:18.8
abae62,28.546112,-81.283533,2021-10-01 17:51:20.1
aa70dc,28.578094,-81.291486,2021-10-01 17:51:24.2
ace397,40.959503,-73.515625,2021-10-01 17:52:10.2
ace397,40.959274,-73.515991,2021-10-01 17:52:10.4
ace397,40.959274,-73.515991,2021-10-01 17:52:10.8
ace397,40.959033,-73.516388,2021-10-01 17:52:11.1
ace397,40.958771,-73.516785,2021-10-01 17:52:11.7
ace397,40.958335,-73.517512,2021-10-01 17:52:12.4
ace397,40.958335,-73.517512,2021-10-01 17:52:12.6
ace397,40.957718,-73.518555,2021-10-01 17:52:14.2
ace397,40.957581,-73.51886,2021-10-01 17:52:14.8
ace397,40.957311,-73.519322,2021-10-01 17:52:15.0
ace397,40.956894,-73.520081,2021-10-01 17:52:15.7
ace397,40.956665,-73.520386,2021-10-01 17:52:16.6
ace397,40.95624,-73.52107,2021-10-01 17:52:17.4
ace397,40.95624,-73.52107,2021-10-01 17:52:17.6
ace397,40.956024,-73.521545,2021-10-01 17:52:18.1
ace397,40.955542,-73.522318,2021-10-01 17:52:18.9
ace397,40.955338,-73.522705,2021-10-01 17:52:19.7
ace397,40.955338,-73.522705,2021-10-01 17:52:19.9
ace397,40.954788,-73.523621,2021-10-01 17:52:20.8
ace397,40.954651,-73.523865,2021-10-01 17:52:21.4
ace397,40.954192,-73.524628,2021-10-01 17:52:22.1
ace397,40.954052,-73.52494,2021-10-01 17:52:23.0
ace397,40.954052,-73.52494,2021-10-01 17:52:23.2
ace397,40.95354,-73.525814,2021-10-01 17:52:23.9
ace397,40.951398,-73.529746,2021-10-01 17:52:28.9
ace397,40.949524,-73.533691,2021-10-01 17:52:34.3
ace397,40.947674,-73.538173,2021-10-01 17:52:39.8
ace397,40.947023,-73.539859,2021-10-01 17:52:41.3
ace397,40.946883,-73.540233,2021-10-01 17:52:41.7
ae00ed,33.91127,-88.497059,2021-10-01 17:54:34.0
ae00ed,33.913631,-88.490467,2021-10-01 17:54:39.7
ae00ed,33.933323,-88.467064,2021-10-01 17:54:55.9
ae00ed,33.945923,-88.46197,2021-10-01 17:54:58.3
ae00ed,33.947662,-88.46141,2021-10-01 17:54:59.9
ae00ed,33.959976,-88.456589,2021-10-01 17:55:06.5
a0d911,41.893066,-70.744025,2021-10-01 17:55:09.6
a0d911,41.893523,-70.744416,2021-10-01 17:55:09.9
a0d911,41.893982,-70.744899,2021-10-01 17:55:10.5
a0d911,41.893982,-70.744899,2021-10-01 17:55:10.8
a0d911,41.894577,-70.745399,2021-10-01 17:55:11.3
a0d911,41.895126,-70.745898,2021-10-01 17:55:11.5
ae00ed,33.969955,-88.450535,2021-10-01 17:55:12.0
a0d911,41.895571,-70.746332,2021-10-01 17:55:12.2
a0d911,41.895571,-70.746332,2021-10-01 17:55:12.4
ae00ed,33.969955,-88.450535,2021-10-01 17:55:12.9
a0d911,41.896502,-70.747226,2021-10-01 17:55:12.9
a0d911,41.896957,-70.747646,2021-10-01 17:55:13.8
a0d911,41.897919,-70.74852,2021-10-01 17:55:14.5
a0d911,41.898364,-70.748951,2021-10-01 17:55:15.3
a0d911,41.898736,-70.749334,2021-10-01 17:55:15.6
a0d911,41.8992,-70.749768,2021-10-01 17:55:16.1
a0d911,41.90004,-70.750548,2021-10-01 17:55:16.9
a0d911,41.900848,-70.751329,2021-10-01 17:55:17.8
a0d911,41.901398,-70.751828,2021-10-01 17:55:18.5
ae00ed,33.979968,-88.441372,2021-10-01 17:55:18.7
a0d911,41.901947,-70.75239,2021-10-01 17:55:18.9
a0d911,41.901947,-70.75239,2021-10-01 17:55:19.2
ae00ed,33.979968,-88.441372,2021-10-01 17:55:19.3
a0d911,41.902908,-70.753264,2021-10-01 17:55:19.9
a0d911,41.902908,-70.753264,2021-10-01 17:55:20.1
a0d911,41.903458,-70.753763,2021-10-01 17:55:20.8
ae00ed,33.983041,-88.437538,2021-10-01 17:55:20.9
a0d911,41.903904,-70.754189,2021-10-01 17:55:21.1
a0d911,41.903904,-70.754189,2021-10-01 17:55:21.5
a0d911,41.904462,-70.754764,2021-10-01 17:55:21.7
a0d911,41.904922,-70.755199,2021-10-01 17:55:22.1
a0d911,41.904922,-70.755199,2021-10-01 17:55:22.5
a0d911,41.905289,-70.755511,2021-10-01 17:55:23.0
a0d911,41.905766,-70.755977,2021-10-01 17:55:23.2
a0d911,41.906138,-70.756297,2021-10-01 17:55:23.4
a0d911,41.906138,-70.756297,2021-10-01 17:55:23.9
a0d911,41.906697,-70.756808,2021-10-01 17:55:24.1
a0d911,41.907023,-70.757191,2021-10-01 17:55:24.7
a0d911,41.907954,-70.758085,2021-10-01 17:55:25.5
a0d911,41.907954,-70.758085,2021-10-01 17:55:25.9
a0d911,41.908447,-70.758507,2021-10-01 17:55:26.4
a0d911,41.909363,-70.759381,2021-10-01 17:55:27.1
a0d911,41.914536,-70.76425,2021-10-01 17:55:32.5
ae00ed,33.983041,-88.437538,2021-10-01 17:55:33.4
a0d911,41.919126,-70.768496,2021-10-01 17:55:37.6
ae00ed,33.995499,-88.405077,2021-10-01 17:55:38.3
a0d911,41.924469,-70.773426,2021-10-01 17:55:43.3
ae00ed,33.995749,-88.398399,2021-10-01 17:55:50.1
ae00ed,33.992477,-88.381254,2021-10-01 17:55:51.7
ae00ed,33.958461,-88.357658,2021-10-01 17:56:19.2
406ddc,53.187149,-4.200152,2021-10-01 17:56:47.4
406ddc,53.187421,-4.199685,2021-10-01 17:56:47.6
406ddc,53.187653,-4.199289,2021-10-01 17:56:48.3
406ddc,53.18812,-4.198393,2021-10-01 17:56:49.0
406ddc,53.188385,-4.197954,2021-10-01 17:56:49.9
406ddc,53.188889,-4.197013,2021-10-01 17:56:50.7
406ddc,53.191797,-4.19193,2021-10-01 17:56:56.4
406ddc,53.19459,-4.187164,2021-10-01 17:57:01.7
406ddc,53.197104,-4.18256,2021-10-01 17:57:07.4
406ddc,53.199013,-4.178036,2021-10-01 17:57:12.5
a77b27,33.844082,-84.307423,2021-10-01 17:57:23.3
a77b27,33.844501,-84.307652,2021-10-01 17:57:24.1
a77b27,33.845123,-84.308017,2021-10-01 17:57:24.8
a77b27,33.84613,-84.308522,2021-10-01 17:57:26.4
a77b27,33.850041,-84.309425,2021-10-01 17:57:31.4
a77b27,33.853683,-84.30953,2021-10-01 17:57:36.8
a77b27,33.857396,-84.309082,2021-10-01 17:57:42.3
a77b27,33.860143,-84.307995,2021-10-01 17:57:47.3
ab2c72,38.043327,-107.846096,2021-10-01 17:59:57.4
ab2c72,38.042313,-107.845478,2021-10-01 17:59:57.7
ab2c72,38.041397,-107.844894,2021-10-01 17:59:58.1
ab2c72,38.041397,-107.844894,2021-10-01 17:59:58.4
ab2c72,38.040482,-107.84431,2021-10-01 17:59:58.9
ab2c72,38.039463,-107.843708,2021-10-01 17:59:59.3
ab2c72,38.038605,-107.843199,2021-10-01 17:59:59.7
ab2c72,38.038605,-107.843199,2021-10-01 18:00:00.0
ab2c72,38.037601,-107.842573,2021-10-01 18:00:00.5
ab2c72,38.035629,-107.841329,2021-10-01 18:00:01.4
ab2c72,38.034621,-107.840722,2021-10-01 18:00:01.7
ab2c72,38.034621,-107.840722,2021-10-01 18:00:02.2
ab2c72,38.033615,-107.840102,2021-10-01 18:00:02.4
ab2c72,38.033615,-107.840102,2021-10-01 18:00:02.9
ab2c72,38.032573,-107.839468,2021-10-01 18:00:03.2
ab2c72,38.031555,-107.838817,2021-10-01 18:00:03.5
ab2c72,38.030823,-107.838349,2021-10-01 18:00:03.8
ab2c72,38.030823,-107.838349,2021-10-01 18:00:04.0
ab2c72,38.030823,-107.838349,2021-10-01 18:00:04.2
ab2c72,38.029907,-107.837765,2021-10-01 18:00:04.6
ab2c72,38.028076,-107.836654,2021-10-01 18:00:05.4
ab2c72,38.028076,-107.836654,2021-10-01 18:00:05.6
ab2c72,38.027033,-107.836005,2021-10-01 18:00:06.1
ab2c72,38.027033,-107.836005,2021-10-01 18:00:06.3
ab2c72,38.026016,-107.835369,2021-10-01 18:00:06.5
ab2c72,38.026016,-107.835369,2021-10-01 18:00:06.9
ab2c72,38.025218,-107.834871,2021-10-01 18:00:07.1
ab2c72,38.024368,-107.834317,2021-10-01 18:00:07.7
ab2c72,38.023356,-107.833677,2021-10-01 18:00:07.9
ab2c72,38.022537,-107.833148,2021-10-01 18:00:08.5
ab2c72,38.022537,-107.833148,2021-10-01 18:00:08.8
ab2c72,38.02154,-107.832542,2021-10-01 18:00:09.3
ab2c72,38.02047,-107.831826,2021-10-01 18:00:09.6
ab2c72,38.019538,-107.831288,2021-10-01 18:00:10.2
ab2c72,38.018794,-107.830811,2021-10-01 18:00:10.6
ab2c72,38.017822,-107.830168,2021-10-01 18:00:11.1
ab2c72,38.016724,-107.829466,2021-10-01 18:00:11.8
ab2c72,38.015721,-107.82884,2021-10-01 18:00:12.0
ab2c72,38.014709,-107.828239,2021-10-01 18:00:12.6
ab2c72,38.014709,-107.828239,2021-10-01 18:00:12.9
ab2c72,38.013906,-107.827706,2021-10-01 18:00:13.4
ab2c72,38.013107,-107.827187,2021-10-01 18:00:13.7
ab2c72,38.012276,-107.826691,2021-10-01 18:00:14.2
ab2c72,38.011459,-107.826194,2021-10-01 18:00:14.5
ab2c72,38.010647,-107.825676,2021-10-01 18:00:15.0
ab2c72,38.009628,-107.825025,2021-10-01 18:00:15.4
ab2c72,38.009628,-107.825025,2021-10-01 18:00:15.8
ab2c72,38.008759,-107.824441,2021-10-01 18:00:16.0
ab2c72,38.007947,-107.823944,2021-10-01 18:00:16.6
ab2c72,38.007111,-107.823447,2021-10-01 18:00:16.9
ab2c72,38.006318,-107.822929,2021-10-01 18:00:17.4
ab2c72,38.005508,-107.822395,2021-10-01 18:00:17.8
ab2c72,38.004593,-107.82187,2021-10-01 18:00:18.3
ab2c72,38.004593,-107.82187,2021-10-01 18:00:18.5
ab2c72,38.003618,-107.821257,2021-10-01 18:00:19.1
ab2c72,38.002625,-107.820584,2021-10-01 18:00:19.3
ab2c72,38.001709,-107.820058,2021-10-01 18:00:19.9
ab2c72,38.001709,-107.820058,2021-10-01 18:00:20.1
ab2c72,38.000839,-107.819474,2021-10-01 18:00:20.7
ab2c72,37.998916,-107.818272,2021-10-01 18:00:21.6
ab2c72,37.998218,-107.817794,2021-10-01 18:00:21.8
ab2c72,37.997223,-107.817195,2021-10-01 18:00:22.4
ab2c72,37.996216,-107.81654,2021-10-01 18:00:23.2
ab2c72,37.995255,-107.815909,2021-10-01 18:00:23.5
ab2c72,37.994447,-107.815406,2021-10-01 18:00:24.0
ab2c72,37.993469,-107.814799,2021-10-01 18:00:24.4
ab2c72,37.992554,-107.814214,2021-10-01 18:00:24.9
ab2c72,37.991747,-107.813734,2021-10-01 18:00:25.3
ab2c72,37.991747,-107.813734,2021-10-01 18:00:25.6
ab2c72,37.982436,-107.807883,2021-10-01 18:00:30.8
ab2c72,37.972733,-107.801708,2021-10-01 18:00:36.2
ab2c72,37.963722,-107.79606,2021-10-01 18:00:41.3
0d0804,33.441964,-117.723382,2021-10-01 18:00:56.2
0d0804,33.442795,-117.724658,2021-10-01 18:00:57.2
0d0804,33.443593,-117.725793,2021-10-01 18:00:58.0
0d0804,33.444031,-117.726416,2021-10-01 18:00:58.7
0d0804,33.444478,-117.727026,2021-10-01 18:00:59.0
0d0804,33.444992,-117.727789,2021-10-01 18:00:59.6
0d0804,33.445679,-117.728778,2021-10-01 18:01:00.3
0d0804,33.445679,-117.728778,2021-10-01 18:01:00.5
0d0804,33.446479,-117.729885,2021-10-01 18:01:01.1
0d0804,33.446479,-117.729885,2021-10-01 18:01:01.4
0d0804,33.447317,-117.731118,2021-10-01 18:01:02.1
0d0804,33.447783,-117.73179,2021-10-01 18:01:02.9
0d0804,33.448196,-117.732404,2021-10-01 18:01:03.3
0d0804,33.448621,-117.733024,2021-10-01 18:01:03.7
0d0804,33.448993,-117.733528,2021-10-01 18:01:04.0
0d0804,33.449524,-117.734271,2021-10-01 18:01:04.6
0d0804,33.449524,-117.734271,2021-10-01 18:01:04.9
0d0804,33.449971,-117.734873,2021-10-01 18:01:05.4
0d0804,33.450809,-117.736106,2021-10-01 18:01:06.3
0d0804,33.451693,-117.73734,2021-10-01 18:01:07.2
0d0804,33.452066,-117.737844,2021-10-01 18:01:07.5
0d0804,33.452499,-117.738501,2021-10-01 18:01:08.0
0d0804,33.452499,-117.738501,2021-10-01 18:01:08.2
0d0804,33.453043,-117.739245,2021-10-01 18:01:08.7
0d0804,33.453461,-117.739819,2021-10-01 18:01:09.1
0d0804,33.453928,-117.740479,2021-10-01 18:01:09.5
0d0804,33.454254,-117.740927,2021-10-01 18:01:10.4
0d0804,33.455138,-117.74216,2021-10-01 18:01:11.0
0d0804,33.455138,-117.74216,2021-10-01 18:01:11.2
0d0804,33.455604,-117.742777,2021-10-01 18:01:11.6
0d0804,33.456024,-117.74339,2021-10-01 18:01:12.2
0d0804,33.45639,-117.743884,2021-10-01 18:01:12.5
0d0804,33.456814,-117.744514,2021-10-01 18:01:13.0
0d0804,33.45726,-117.745148,2021-10-01 18:01:13.4
0d0804,33.45726,-117.745148,2021-10-01 18:01:13.8
0d0804,33.457698,-117.745747,2021-10-01 18:01:14.1
0d0804,33.45813,-117.746356,2021-10-01 18:01:14.6
0d0804,33.458583,-117.746981,2021-10-01 18:01:15.3
0d0804,33.459091,-117.747729,2021-10-01 18:01:15.5
0d0804,33.459824,-117.748718,2021-10-01 18:01:16.2
0d0804,33.460631,-117.749839,2021-10-01 18:01:17.2
0d0804,33.461143,-117.750568,2021-10-01 18:01:18.1
0d0804,33.461516,-117.751072,2021-10-01 18:01:18.3
0d0804,33.461935,-117.751689,2021-10-01 18:01:18.9
0d0804,33.462387,-117.752344,2021-10-01 18:01:19.1
0d0804,33.462753,-117.752838,2021-10-01 18:01:19.7
0d0804,33.462753,-117.752838,2021-10-01 18:01:19.9
0d0804,33.463518,-117.753931,2021-10-01 18:01:20.6
0d0804,33.463989,-117.754541,2021-10-01 18:01:21.2
0d0804,33.464951,-117.755914,2021-10-01 18:01:22.1
0d0804,33.465752,-117.757014,2021-10-01 18:01:23.0
0d0804,33.465752,-117.757014,2021-10-01 18:01:23.2
0d0804,33.466187,-117.757672,2021-10-01 18:01:23.7
0d0804,33.467102,-117.758881,2021-10-01 18:01:24.6
0d0804,33.467102,-117.758881,2021-10-01 18:01:24.9
0d0804,33.467521,-117.75948,2021-10-01 18:01:25.3
0d0804,33.468063,-117.760254,2021-10-01 18:01:25.6
0d0804,33.46843,-117.760748,2021-10-01 18:01:26.2
0d0804,33.468979,-117.761462,2021-10-01 18:01:26.5
0d0804,33.469299,-117.761957,2021-10-01 18:01:27.1
0d0804,33.469849,-117.762726,2021-10-01 18:01:28.0
0d0804,33.471012,-117.764301,2021-10-01 18:01:28.9
0d0804,33.471012,-117.764301,2021-10-01 18:01:29.2
0d0804,33.471542,-117.765033,2021-10-01 18:01:29.8
0d0804,33.47199,-117.765646,2021-10-01 18:01:30.0
ad847e,40.512132,-104.594463,2021-10-01 18:01:30.4
0d0804,33.472458,-117.766296,2021-10-01 18:01:30.6
ad847e,40.511945,-104.595399,2021-10-01 18:01:31.1
ad847e,40.511627,-104.596985,2021-10-01 18:01:31.9
ad847e,40.511433,-104.598083,2021-10-01 18:01:32.6
ad847e,40.511078,-104.599854,2021-10-01 18:01:33.5
ad847e,40.510803,-104.60144,2021-10-01 18:01:34.3
ad847e,40.510595,-104.602391,2021-10-01 18:01:35.2
0d0804,33.476971,-117.772597,2021-10-01 18:01:35.6
ad847e,40.510254,-104.604126,2021-10-01 18:01:36.0
ad847e,40.509944,-104.605949,2021-10-01 18:01:36.7
ad847e,40.509757,-104.606823,2021-10-01 18:01:37.6
ad847e,40.509385,-104.60882,2021-10-01 18:01:38.5
ad847e,40.509201,-104.609863,2021-10-01 18:01:39.2
ad847e,40.508826,-104.611692,2021-10-01 18:01:39.9
0d0804,33.481394,-117.778706,2021-10-01 18:01:40.6
ad847e,40.508652,-104.612732,2021-10-01 18:01:40.8
ad847e,40.508268,-104.614688,2021-10-01 18:01:41.7
ad847e,40.508102,-104.615601,2021-10-01 18:01:42.6
ad847e,40.507709,-104.617559,2021-10-01 18:01:43.4
ad847e,40.507233,-104.620056,2021-10-01 18:01:44.9
ad847e,40.507057,-104.620992,2021-10-01 18:01:45.5
0d0804,33.485962,-117.785083,2021-10-01 18:01:45.6
ad847e,40.506866,-104.62207,2021-10-01 18:01:45.7
ad847e,40.506729,-104.622742,2021-10-01 18:01:46.5
ad847e,40.506406,-104.624551,2021-10-01 18:01:47.2
ad847e,40.506266,-104.625424,2021-10-01 18:01:48.1
ad847e,40.505894,-104.627422,2021-10-01 18:01:48.9
ad847e,40.505754,-104.628109,2021-10-01 18:01:49.6
ad847e,40.505402,-104.629883,2021-10-01 18:01:50.6
0d0804,33.490378,-117.791262,2021-10-01 18:01:50.6
ad847e,40.505102,-104.631667,2021-10-01 18:01:51.2
ad847e,40.504761,-104.633423,2021-10-01 18:01:52.2
ad847e,40.504578,-104.634277,2021-10-01 18:01:52.9
ad847e,40.504264,-104.635974,2021-10-01 18:01:53.7
ad847e,40.503937,-104.637634,2021-10-01 18:01:54.5
ad847e,40.503706,-104.638658,2021-10-01 18:01:55.3
ad847e,40.503706,-104.638658,2021-10-01 18:01:56.1
ad847e,40.503147,-104.641467,2021-10-01 18:01:56.8
ad847e,40.50293,-104.642517,2021-10-01 18:01:57.6
ad847e,40.502728,-104.643527,2021-10-01 18:01:58.4
ad847e,40.502335,-104.645325,2021-10-01 18:01:59.3
ad847e,40.501983,-104.647023,2021-10-01 18:02:00.0
ad847e,40.501797,-104.647834,2021-10-01 18:02:00.8
ad847e,40.501419,-104.649597,2021-10-01 18:02:01.5
ad847e,40.501099,-104.651001,2021-10-01 18:02:02.4
ad847e,40.501099,-104.651001,2021-10-01 18:02:02.6
ad847e,40.500773,-104.652578,2021-10-01 18:02:03.3
ad847e,40.500549,-104.653564,2021-10-01 18:02:04.0
ad847e,40.500168,-104.655325,2021-10-01 18:02:05.0
ad847e,40.499771,-104.657043,2021-10-01 18:02:05.8
ad847e,40.499405,-104.658569,2021-10-01 18:02:06.6
ad847e,40.49881,-104.661072,2021-10-01 18:02:08.4
ad847e,40.498399,-104.662753,2021-10-01 18:02:09.1
ad847e,40.497986,-104.66449,2021-10-01 18:02:10.7
ad847e,40.4977,-104.665437,2021-10-01 18:02:10.9
ad847e,40.497561,-104.666124,2021-10-01 18:02:11.5
a0da7a,40.987151,-74.746982,2021-10-01 18:02:14.3
a0da7a,40.98743,-74.74642,2021-10-01 18:02:14.7
a0da7a,40.987747,-74.745728,2021-10-01 18:02:15.2
a0da7a,40.987747,-74.745728,2021-10-01 18:02:15.4
a0da7a,40.988388,-74.744263,2021-10-01 18:02:16.1
a0da7a,40.988754,-74.743347,2021-10-01 18:02:16.9
ad847e,40.495186,-104.674738,2021-10-01 18:02:16.9
a0da7a,40.989029,-74.742798,2021-10-01 18:02:17.1
a0da7a,40.989395,-74.741943,2021-10-01 18:02:17.7
a0da7a,40.989395,-74.741943,2021-10-01 18:02:17.9
a0da7a,40.989761,-74.741028,2021-10-01 18:02:18.6
